activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071010021,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,175000,70,5.875,NA,3,NA,5451.25,3500,656.25,NA,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,66,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,6275,48.76,69700,85,1628,2110,31,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037570800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,6,2,1,1,1,2,2,2,505000,90,4.5,NA,3,NA,6300,NA,NA,1879.92,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,145,20%-<30%,2,9,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,5754,56.29,73100,132,1423,1901,60,1
2019,549300O6Z0I6KYMESL47,40140,CA,6065,6065043242,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,2,1,1,1,2,2,2,215000,68.85,4.375,NA,3,NA,5195,NA,NA,235.2,180,NA,NA,2,2,2,2,305000,1,3,3,5,1,NA,60,30%-<36%,1,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,9274,48.73,69700,144,2247,2615,10,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059110607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,71,2,1,1,1,2,2,2,355000,80,5.625,NA,3,NA,4165,2670,NA,NA,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,91,37,1,9,2,,,,,2,,,,,2,2,2,25,,,,2,25,,,,2,2,2,1,2,2,45-54,55-64,No,Yes,1,1,6,,,,,10,,,,4530,73.73,97900,99,652,926,39,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037106643,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,1,1,1,2,2,2,825000,75,5.625,NA,3,NA,13295,12000,NA,NA,360,NA,84,2,2,2,2,1105000,1,1,3,5,1,NA,177,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,4753,44.39,73100,226,1234,1369,32,1
2019,549300O6Z0I6KYMESL47,42220,CA,6097,6097150609,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,32,1,2,2,2,455000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,115,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,4456,32.32,93300,94,1357,1828,29,4
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059099603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,0,2,1,32,1,2,2,2,575000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,114,NA,9,9,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,6,,,,,10,,,,6696,41.16,97900,106,1757,2238,46,4
2019,549300O6Z0I6KYMESL47,37100,CA,6111,6111008402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,1,1,2,2,2,465000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,115,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,5251,22.91,97800,118,1454,1676,47,5
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037910715,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,6,2,1,1,1,2,2,2,225000,89.9,4.375,NA,3,NA,4655.9,NA,NA,2370.58,360,NA,NA,2,1,2,2,255000,1,1,3,5,1,NA,49,47,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,6393,87.96,73100,86,1104,1900,28,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059099703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,2,1,1,1,2,2,2,405000,49.69,4.125,NA,3,NA,NA,NA,3092,NA,360,NA,NA,2,2,2,2,805000,1,1,3,5,1,NA,158,30%-<36%,2,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5281,61.86,97900,98,1216,1475,44,1
2019,549300O6Z0I6KYMESL47,12540,CA,6029,6029004000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,71,2,1,1,1,2,2,2,165000,80,5.625,NA,3,NA,NA,4631,NA,3224.86,360,NA,NA,2,2,2,2,215000,1,3,3,5,1,NA,57,38,8,10,1,,,,,5,,,,,1,4,6,,,,,8,,,,,2,4,1,5,1,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,8237,87.84,57900,85,1132,1881,19,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037310100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,2,1,1,1,2,2,2,965000,80,5.625,NA,3,NA,21695,19200,1200,NA,360,NA,84,2,2,2,2,1205000,1,1,3,5,1,NA,204,45,2,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,5813,26.17,73100,201,1745,2012,58,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037109601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,5,2,1,31,1,2,2,2,475000,81.9,4.5,NA,3,NA,12276.25,NA,NA,2892.75,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,130,44,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,2,,,,,10,,,,4975,86.01,73100,116,835,1197,0,1
2019,549300O6Z0I6KYMESL47,99999,CA,6011,6011000300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,235000,70,5.375,NA,3,NA,5915,4620,NA,NA,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,48,48,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,6215,72.37,64800,98,1150,1840,31,1
2019,549300O6Z0I6KYMESL47,0,CA,NA,NA,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,2,1,1,1,2,2,2,935000,75,5.75,NA,3,NA,12035,9375,NA,1171.88,360,NA,NA,2,2,2,2,1255000,1,1,3,5,1,NA,231,47,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,2,1,6,,,,,10,,,,0,0,0,0,0,0,0,1
2019,549300O6Z0I6KYMESL47,0,CA,NA,NA,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,1,1,2,2,2,365000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,120,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,6,,,,,10,,,,0,0,0,0,0,0,0,4
2019,549300O6Z0I6KYMESL47,41740,CA,6073,6073012800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,2,1,32,1,2,2,2,385000,65.25,4.75,NA,3,NA,7290,5700,NA,4442.9,360,NA,NA,2,2,2,2,595000,1,3,3,5,1,NA,135,49,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,4021,73.76,86300,76,613,1115,56,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037554001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,9,2,1,32,1,2,2,1,545000,70,6.25,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,1,2,2,775000,1,3,3,5,2,NA,NA,NA,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,3812,82.14,73100,98,773,1145,59,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037232200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,71,2,2,32,1,2,2,2,405000,NA,4.75,NA,3,NA,11650.26,NA,480.26,NA,360,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,92,48,8,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,2786,99.17,73100,51,286,619,76,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037571503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,2,1,1,1,2,2,2,585000,80,5.625,NA,3,NA,13688,12393,729,NA,360,NA,84,2,2,2,2,735000,1,1,3,5,1,NA,284,30%-<36%,2,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,2,1,6,,,,,10,,,,4200,81.95,73100,131,773,1169,56,1
2019,549300O6Z0I6KYMESL47,41940,CA,6085,6085509102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,605000,64.66,4.5,NA,3,NA,8495,7500,NA,10644,360,NA,NA,2,2,2,2,925000,1,1,3,5,1,NA,114,46,3,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,4713,78,129900,120,741,775,30,1
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071010004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,9,2,1,1,1,2,2,1,255000,70,6.25,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,1,2,2,375000,1,3,3,5,1,NA,NA,NA,9,8,2,,,,,2,,,,,2,2,2,25,,,,2,,,,,2,2,2,1,2,2,55-64,45-54,No,No,2,1,6,,,,,10,,,,7925,29,69700,126,1697,3068,29,1
2019,549300O6Z0I6KYMESL47,32900,CA,6047,6047002600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,71,2,1,1,1,2,2,2,255000,80,5.875,NA,3,NA,6383,5088,636,NA,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,52,46,2,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,5480,60.97,55500,140,1043,1728,22,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037104500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,0,2,1,32,1,2,2,2,365000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,2,NA,64,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,2,1,6,,,,,10,,,,3047,99.18,73100,78,345,643,58,4
2019,549300O6Z0I6KYMESL47,41940,CA,6085,6085503305,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,32,1,2,2,2,525000,61.54,5.75,NA,3,NA,3895,2600,NA,650,360,NA,84,2,2,2,2,845000,1,3,3,5,1,NA,201,30%-<36%,1,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,6440,96.18,129900,57,859,1350,41,1
2019,549300O6Z0I6KYMESL47,41940,CA,6085,6085503331,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,32,1,2,2,2,825000,68.91,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,1195000,1,1,3,5,1,NA,299,41,8,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,2,1,6,,,,,3,,,,3484,65.67,129900,104,1139,1236,39,3
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037201402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,1,32,1,2,2,2,545000,78.75,4.625,NA,3,NA,14677.5,NA,NA,76.62,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,248,20%-<30%,8,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,4693,92.05,73100,88,968,1260,66,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037131900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,1,32,1,2,2,2,335000,64.8,4.125,NA,3,NA,7695,NA,2951.35,NA,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,60,41,8,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,4706,66.43,73100,96,1023,1364,60,1
2019,549300O6Z0I6KYMESL47,12540,CA,6029,6029002820,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,2,1,1,1,2,2,2,215000,80,4.875,NA,3,NA,6006,NA,NA,1316.95,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,112,47,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,35-44,Yes,No,2,1,1,,,,,10,,,,6657,55.85,57900,150,1445,2087,17,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059052404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,2,1,1,1,2,2,2,485000,66.81,4,NA,3,NA,8260.25,7265.25,NA,5899.38,360,NA,NA,2,2,2,2,765000,1,1,3,5,1,NA,140,30%-<36%,3,10,2,,,,,5,,,,,1,4,2,,,,,8,,,,,1,4,1,5,1,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,1031,61.49,97900,0,77,116,5,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037211804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,475000,70,5.375,NA,3,NA,6850,4760,NA,1190,360,NA,84,2,2,2,2,695000,1,1,3,5,1,NA,139,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,25,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,3095,90.73,73100,51,96,72,41,1
2019,549300O6Z0I6KYMESL47,42220,CA,6097,6097150603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,1,32,1,2,2,2,475000,80,4.5,NA,3,NA,3375,1785,595,NA,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,78,47,8,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,6907,34.95,93300,115,1536,2106,41,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037601002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,525000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,4,NA,157,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,2,,,,,10,,,,5397,99.24,73100,71,509,907,48,5
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037294110,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,71,2,2,1,1,2,2,2,455000,NA,4.25,NA,3,NA,10028.36,NA,NA,7100.22,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,85,50%-60%,9,8,1,14,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,4541,92.53,73100,98,686,858,60,1
2019,549300O6Z0I6KYMESL47,11244,CA,6059,6059088107,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,1,1,2,2,2,615000,70,5.375,NA,3,NA,10587.5,9292.5,NA,NA,360,NA,84,2,2,2,2,885000,1,1,3,5,1,NA,153,45,2,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,6276,82.52,97900,57,826,1475,55,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037800406,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,1,32,1,2,2,2,1595000,65,6.25,NA,3,NA,17220,15925,3981.25,NA,360,NA,84,2,1,2,2,2455000,1,3,3,5,1,NA,456,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,6,,,,,10,,,,2664,21.1,73100,217,634,1216,35,1
2019,549300O6Z0I6KYMESL47,23420,CA,6019,6019003808,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,71,2,2,1,1,2,2,2,225000,NA,3.875,NA,3,NA,6164.62,NA,NA,335.45,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,68,37,8,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,5470,86.2,57300,104,1024,1470,21,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037901007,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,1,1,1,2,2,2,585000,94.47,4.875,NA,3,NA,15520,NA,2800.42,NA,360,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,102,48,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,1,,,,,10,,,,2068,40.86,73100,168,548,755,32,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037229100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,5,2,2,32,1,2,2,2,455000,NA,3.875,NA,3,NA,12605.53,NA,NA,105.43,360,NA,NA,2,2,2,2,535000,1,1,3,5,2,NA,90,49,3,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,2,1,1,,,,,10,,,,4783,99.08,73100,63,337,937,65,1
2019,549300O6Z0I6KYMESL47,40140,CA,6071,6071009710,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,2,1,1,2,2,2,255000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,265000,1,1,3,5,3,NA,89,44,1,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,1,,,,,10,,,,6920,56.62,69700,61,888,2297,30,2
2019,549300O6Z0I6KYMESL47,23420,CA,6019,6019001412,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,2,1,1,2,2,2,245000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,59,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,3025,70.21,57300,145,565,709,20,5
2019,549300O6Z0I6KYMESL47,42200,CA,6083,6083002802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,9,2,1,32,1,2,2,1,175000,60,6.25,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,1,2,2,295000,1,3,3,5,1,NA,NA,NA,3,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,7174,58.08,79300,115,1327,2220,30,1
2019,549300O6Z0I6KYMESL47,40900,CA,6067,6067004001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,1,32,1,2,2,2,355000,59.16,4,NA,3,NA,9365.56,NA,1330.56,NA,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,92,47,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,2,1,1,,,,,10,,,,4999,64.85,84000,94,1393,2132,48,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037103300,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,6,2,1,32,1,2,2,2,805000,70,6,NA,3,NA,14265,12075,NA,6037.5,360,NA,84,2,2,2,2,1155000,1,1,3,5,1,NA,202,44,3,10,2,,,,,5,,,,,2,4,2,25,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,2,1,6,,,,,10,,,,3293,23.99,73100,182,1021,1417,57,1
2019,549300O6Z0I6KYMESL47,41740,CA,6073,6073020708,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,0,2,1,1,1,2,2,2,785000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,240,NA,9,9,2,,,,,5,,,,,2,4,2,25,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,3644,38.83,86300,123,741,1030,37,4
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037900504,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,1,2,1,1,1,2,2,2,255000,95,4,NA,3,NA,2893.81,1898.81,NA,NA,360,NA,NA,2,1,2,2,265000,1,1,3,5,1,NA,77,49,9,2,2,,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,25-34,65-74,No,Yes,2,1,1,,,,,10,,,,6294,75.31,73100,93,1170,1759,26,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037301100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,1,1,1,2,2,2,1125000,70,6,NA,3,NA,20895,19600,NA,8400,360,NA,84,2,2,2,2,1605000,1,1,3,5,4,NA,260,44,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,6607,32.57,73100,145,1047,1336,60,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037237600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,32,1,2,2,2,285000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,142,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,3780,99.07,73100,66,328,979,58,2
2019,549300O6Z0I6KYMESL47,46700,CA,6095,6095251901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,32,1,2,2,2,385000,70,5.625,NA,3,NA,6323,3850,NA,962.5,360,NA,84,2,2,2,2,555000,1,1,3,5,1,NA,117,30%-<36%,2,10,2,,,,,5,,,,,2,4,2,22,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,5784,79.53,85700,65,734,1172,40,1
2019,549300O6Z0I6KYMESL47,40900,CA,6067,6067003204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,2,1,32,1,2,2,2,155000,37.97,4.375,NA,3,NA,4125,NA,690,NA,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,30,48,8,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,5618,88.71,84000,51,657,1458,35,1
2019,549300O6Z0I6KYMESL47,31084,CA,6037,6037650702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,3,2,1,31,1,2,2,2,405000,49.45,3.875,NA,3,NA,9554.92,NA,8359.92,NA,360,NA,NA,2,2,2,2,825000,1,1,3,5,1,NA,75,45,1,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4729,42.21,73100,201,1318,1542,0,1
